ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_2050,135,253.0,245.0,252.0,248.5,4.7,4.6,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,73.4870179859363,73.46312616301567,73.30009070177934,73.26643978683823,73.24308182150799,73.04484636548858,73.02478868572878,72.92296015089994,72.88677659828454,72.85746084086918,72.85381148693912,72.83023852985814,72.68314872188874,72.65606317509392,72.60141834020972,72.58496180611475,72.49218639043953,72.3563510315058,72.31947105013066,72.22006360866145,72.0667129782709,72.00378158801854,71.83811935568363,71.7064957137507,71.68668229155618,71.61343843487398,71.44279383049685,71.35659585763064,71.19249491696529,71.13875853032044,70.95916851191127,70.8113706160212,70.64585579537346,70.49939100331098,70.49671065419815,70.36052104605854,70.22332017126332,70.06190047316606,70.0562607495762,69.93377834572622,69.90042685683558,69.87869255146833,69.7766541934468,69.73731699590293,69.53961949721473,69.49484791854547,69.47152627390355,69.3556113358342,69.32377265554808,69.26870591680635,69.1597917531457,69.10794180580369,69.10373736409966,69.10154258462673,69.0866776267978,68.9223530280102,68.78855707146397,68.58970289009991,68.57996600040933,68.4184123234981,68.36448863506882,68.18317566556689,68.16164117102431,68.11699656124077,67.94540920468542,67.90483840764978,67.74107363567042,67.5930538348182,67.41735759553212,67.25294211505766,67.19961800946434,67.08663713229379,67.08291767855351,66.89687450059884,66.89614563856622,66.72776497875775,66.69315847517515,66.61205226663937,66.44369857378031,66.40277045937104,66.21380341762968,66.0715335876573,66.02962590992114,66.01990036737178,65.95143509349828,65.7893812783522,65.64345126663802,65.51471005805172,65.44635347267925
TRAIN_1357,490,256.0,297.0,314.0,305.5,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,82.65407951212605,82.61134937904937,82.48129641794881,82.3141619713058,82.30131535235462,82.22567604790501,82.08906788611323,82.01484887840408,81.9209777557112,81.75460840934299,81.6580259996951,81.47319764866997,81.32541627718842,81.15383092483573,80.95482283930224,80.92697770418692,80.90014116154137,80.75662536728443,80.74938631034482,80.69295107707958,80.49505984618273,80.3836817679872,80.26798966669499,80.07633389833347,80.0336745224191,79.87228928196704,79.83042793740739,79.63228893875508,79.46355564050897,79.29150981308943,79.25182723015969,79.18672584659483,79.0362476763729,79.02893495193186,78.83597208834718,78.7693015689984,78.67716179341465,78.62776585438665,78.54148537411832,78.47070826682159,78.39724910529289,78.2121786417937,78.017992257914,77.9807048405656,77.89319834776897,77.74807208003362,77.58419501314307,77.58201618237176,77.53827375850861,77.43169470512922,77.33924134386741,77.32961887102387,77.2258568564965,77.14147191714818,77.09120464111248,76.97012040486418,76.87044748765025,76.81774745107182,76.76585533340626,76.73637295846781,76.58551334516021,76.44208941216719,76.259997642175,76.19807138026917,76.03936256989972,75.99209427392037,75.91033217019842,75.88118289265628,75.72419125734334,75.64862597802204,75.51316246439896,75.38101745090036,75.18847192997593,75.14190720098503,75.10462729116524,75.02722886599543,74.92552994343048,74.8758454241678,74.75468905794044,74.72089219843828,74.5431986564013,74.53674221329814,74.46361947325725,74.32691015023961,74.15904484438931,74.03441167939893,73.93857448137835,73.77147658348957,73.67279292074207
TRAIN_0362,347,193.0,208.0,220.0,214.0,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,72.45561839527845,72.44225877715016,72.29555181828201,72.27560796128476,72.13478482839975,72.13144103545861,72.11557062878467,71.94864983290374,71.87363187593651,71.72540990754608,71.53162980583966,71.5259142556816,71.35056329558732,71.23768325282732,71.1433677892314,71.11561714704341,71.01751386709222,70.87485757126143,70.8534957002084,70.82663312294066,70.66676369873116,70.55490264699661,70.40623952549342,70.37056189068771,70.29603533805094,70.2518049057582,70.08593876250596,70.0035012372237,69.8774089983163,69.8176531144343,69.78232349807426,69.63660184212465,69.49323070183178,69.32549945515923,69.31037872421115,69.2020435723182,69.13145134287628,69.08894627937237,68.94857002127902,68.8085132628903,68.69278568384958,68.54660233612063,68.41309148327167,68.41067622014398,68.22893009721307,68.09810200340816,68.08275540306504,67.94150550789746,67.85521232729056,67.78705796601662,67.61759344220309,67.56336296404999,67.55982508342714,67.42924348958658,67.39822094697406,67.27646218158225,67.13212335390203,67.01884069037698,66.98689752868546,66.82767682293542,66.78931330932869,66.68516063954834,66.55259431181597,66.3851985207029,66.32751804024467,66.14983963420454,66.0695810997256,66.03564349157472,65.84369738772452,65.77709917839711,65.72363957242617,65.63075609720762,65.44316281964812,65.31686430894152,65.22921912916054,65.22430611766553,65.07244520907,64.9992308556924,64.87230951924505,64.80405727647647,64.72798212060451,64.62660840616361,64.56412918823386,64.42212536964418,64.37898792354036,64.30244799894031,64.13014085070152,64.05459071219921,63.8617944181021
TRAIN_1915,180,251.0,375.0,410.0,392.5,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,76.5586934400368,76.43839915650018,76.33964858304736,76.32785612769432,76.32726150548865,76.21893751342155,76.15303427300402,75.96860267237619,75.94278154275443,75.78205073108685,75.69392025456987,75.65251906128074,75.47220886263031,75.45808980673657,75.42732593767498,75.3331796044667,75.1608967192367,74.97836603846898,74.84003523986127,74.7413901101516,74.56716287561525,74.46864244155138,74.43055859045462,74.23168868587966,74.15940993411911,74.01436502568365,73.86756438375079,73.85107334922657,73.73885572618407,73.61842791924936,73.53682204616926,73.34714901763172,73.17125339886533,73.06671240766207,72.8887255664719,72.78946142013547,72.74856956421823,72.7435068385244,72.55069669321372,72.45752445252607,72.32596298565224,72.19805179485958,72.0745882390149,71.9821530433663,71.91508509117668,71.76449979311249,71.63855881757353,71.585827794269,71.44891274482933,71.33239527380074,71.28474843200078,71.19758565625234,71.13897014253884,70.96129265319095,70.87216471819411,70.75358626562287,70.55513165607478,70.49471301656668,70.4496920927329,70.33309773901588,70.27068945990065,70.24254715852769,70.08091094701683,69.99268918226514,69.95854301222651,69.88014010764189,69.84152150507748,69.6650357963292,69.60292412724212,69.55781797064274,69.38164353989893,69.28039277239102,69.1212455732015,69.09283122554582,69.0668998838105,68.94921434990523,68.84165234131086,68.69361122291244,68.52304802301664,68.33717624270092,68.2160681239462,68.01826780674449,67.81985973646894,67.64834279609757,67.55102761325074,67.39368176112183,67.35206547053203,67.23668229401623,67.20422885279662
TRAIN_2137,427,312.0,363.0,403.0,383.0,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,73.74514699173847,73.56426089882062,73.42989090916201,73.24787955068692,73.15756622734335,73.07648267553023,72.88929087407826,72.82220792688989,72.69291540357356,72.56593677951447,72.52327720331452,72.40377732606153,72.32529394229559,72.23025713145724,72.10233588535306,71.95678130219278,71.81991152225042,71.68169088247352,71.64439935298059,71.62203023260285,71.59053104351908,71.48233361760582,71.38992760126877,71.35399232816334,71.21526141000952,71.09506054394569,71.06471699548017,70.930789963809,70.89063598724317,70.86141725173682,70.85534390703367,70.71697904713432,70.64711606592256,70.64414235141626,70.53893879871401,70.46685265322569,70.45917679404673,70.39106273070324,70.32416906583406,70.2230829978008,70.09901207107494,69.91232537316688,69.89531534352257,69.7326505136289,69.72810000615634,69.69726136764632,69.56447912750366,69.55827530315979,69.49564494769827,69.3788813341929,69.31094918572748,69.30230344597997,69.14469254296296,69.0698879825176,69.06313054856348,68.93058991888552,68.78846635259448,68.71204494037052,68.60596640491107,68.58309437749638,68.5350355456869,68.4840676634818,68.4798739730308,68.40865360296259,68.29748115357633,68.10004516024955,68.06889285283212,68.02380474185543,67.9139110198545,67.75709998251388,67.71827468029734,67.67746815812902,67.5123338538826,67.370604665541,67.18164730447636,66.98758078817448,66.8122037569862,66.77194231694189,66.65338907669953,66.59572911214472,66.5467661712809,66.49106014414123,66.4645240311487,66.38129372245996,66.37656882561691,66.2253565341069,66.19941337607813,66.01869502861408,65.90420140325276
TRAIN_1026,207,290.0,376.0,395.0,385.5,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,78.38231451402802,78.37464015657928,78.26000361835041,78.20782031994408,78.09395644950341,77.94823715080565,77.91778055246988,77.75391439136823,77.68456877363305,77.57275444234155,77.49813477029271,77.4960996594633,77.49409339867616,77.36517293692656,77.2557062435442,77.08502434031381,77.0212777718286,76.87156638116736,76.78608431922974,76.70847879719277,76.66214791246844,76.49022493474082,76.36910008062654,76.23116253514918,76.17981136659519,76.01764921091147,75.91314404884938,75.86756728710208,75.80910985069929,75.71110883181512,75.59491822944706,75.57059858110601,75.45301866136464,75.39714659393874,75.19918429532608,75.1377647825757,75.02560442526358,74.90574226495717,74.77687013471709,74.66664220148282,74.55663638679523,74.52597409016926,74.37305415630483,74.31239691448808,74.14707806039685,74.07485987138323,73.9322992654889,73.92584301666858,73.925167551909,73.88114217457913,73.78191594976369,73.7186242200641,73.67271741550965,73.5134058738696,73.40668516359497,73.26866064158878,73.12695808361529,73.10608265644392,73.01622303310424,72.8599758938713,72.75172790176663,72.60180022792062,72.57915640247911,72.51178191174532,72.50351602298366,72.49763995115836,72.36625223663461,72.36384608363416,72.21765926492095,72.1454294055345,71.97347784049806,71.91285516698237,71.89744907267306,71.79778002932335,71.59868494632254,71.59389469566523,71.5683716442385,71.43981254876044,71.40022717400205,71.21894264514239,71.06998712874673,70.98969633799062,70.89618484176593,70.70131381343025,70.5096528365846,70.4830089943568,70.40252964604333,70.27628608057938,70.14797316874503
TRAIN_1030,170,219.0,345.0,366.0,355.5,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,74.02695568509537,73.9385534293555,73.89601583243697,73.7069539327707,73.6501057187282,73.62149706145121,73.54064521684836,73.47633812463867,73.40063173891632,73.24478410509215,73.22028646546389,73.03988767545462,72.88981123947532,72.76858361861554,72.66904255870003,72.47875446358817,72.33032265518071,72.13826732217127,72.05092519701255,71.85824081534285,71.71285017056776,71.69483465288592,71.58436741845364,71.54744494211747,71.48342038429553,71.38761458724738,71.21350176660209,71.17642864148041,71.17080127744738,70.97389750280678,70.95161283453905,70.75377630677141,70.68402404544742,70.60285730357627,70.55115836648858,70.44393668168085,70.33411992010227,70.33277528781824,70.1782482949966,69.98398655937449,69.84505002421103,69.70633216533332,69.52764705952778,69.48426132013223,69.45871019003184,69.2826433658955,69.15824317775923,69.07931735292362,69.01860733671566,68.83604351849404,68.67952955008971,68.52077091602838,68.43878618738614,68.36745369316891,68.23125205959951,68.15829386232626,68.1116010304313,67.95622288567522,67.83961386747963,67.77270758595006,67.57270959310951,67.4482754936791,67.43631985625251,67.37603437225518,67.35436382238491,67.21286952063103,67.05192646388222,67.01987134422903,66.96367056147571,66.886661320661,66.73870020301169,66.65259039412538,66.5196028028581,66.44459628660636,66.2695420270792,66.21375190329219,66.04328262517248,66.01708874036417,65.894985339744,65.72265212386013,65.63232033192003,65.44144215990833,65.36534468188356,65.3614194092735,65.16590339045324,65.06945518414932,64.88075130881005,64.85339736244683,64.74666944123977
TRAIN_1672,7,239.0,318.0,379.0,348.5,5.1,5.0,5.0,4.9,4.9,4.8,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,2.9,2.9,2.9,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,81.54825568328968,81.40766635364956,81.22961009671585,81.16576552882304,80.98032948683348,80.90862942972224,80.86533517917576,80.71132533197857,80.61166120812825,80.5423771563423,80.43253091439306,80.35529388998079,80.31404054416078,80.28315912075642,80.18529409825052,80.05896108427766,80.02846253244736,79.94669729782238,79.80510950193485,79.70212225590878,79.67897821082641,79.49793828810115,79.38473207716098,79.22810438428674,79.18619919969555,79.05482210494723,79.00742309206461,78.8780866781206,78.73406045920642,78.72285447268604,78.61116009266868,78.60467136336229,78.59144810651662,78.45746293130414,78.38974293397403,78.23996881111474,78.06443453102384,77.90441830293837,77.71173458805734,77.69638465139691,77.62349676747449,77.42837946992326,77.34322369604214,77.1559080349748,77.03275115913202,76.88808380018105,76.7684261494792,76.73967183539206,76.69364198018145,76.61952534258093,76.57859161417943,76.51556316047197,76.36560665770325,76.27006987145681,76.22486860640927,76.17742600887841,76.02493476813594,75.83638894535544,75.72166520265544,75.70771124787927,75.70219303568047,75.67727046482332,75.65550236140311,75.58606012773726,75.40597248739803,75.2482599716913,75.17211376200166,75.11117896715878,75.07521106573304,74.92574008772681,74.91574865676522,74.91114484909365,74.87197646986598,74.80362261405432,74.60908165297693,74.47590316956985,74.44748554948966,74.43232818076753,74.2867520485581,74.28642678572807,74.19780156912677,74.09830619347888,74.02391576319506,73.95554886339535,73.78597546055848,73.71412168784629,73.60296971361414,73.4966124549398,73.4779644308606
TRAIN_1610,309,227.0,379.0,396.0,387.5,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,82.96852322346959,82.78631049405608,82.70567427428738,82.54886909352054,82.48261168000565,82.29863349730326,82.20810570998528,82.02923876751021,81.85926582451499,81.80480306371244,81.69339342248219,81.65978512260178,81.54027684928711,81.49078230786662,81.36689498101978,81.21755819240877,81.06648658745635,81.02311446185581,80.92942110597717,80.82483525534622,80.79125815753255,80.63832823658832,80.46581573969706,80.46545667089251,80.37626792590319,80.3213800771747,80.19265307641814,80.01922341206875,79.92932511036703,79.86114769785551,79.69402491326647,79.662975261354,79.48063302081393,79.41611566856564,79.30827107543287,79.15864310487108,79.1117517270605,78.9681163342856,78.90641857517643,78.84717876504179,78.82832766403601,78.78646092669356,78.72033541502772,78.66033408373664,78.63354246785777,78.5365794800035,78.38355549773728,78.27542185712878,78.23543051139713,78.12541495729747,77.954612269176,77.88998886421524,77.72938891844728,77.6172831256275,77.43393065622972,77.39364104861819,77.28013036138057,77.27572553875171,77.18363676095196,77.10653045203291,76.93956934665034,76.930174376106,76.83026031094035,76.78799072420834,76.63609281176609,76.48039721103969,76.34878211986857,76.30670949343853,76.16277597792217,76.09347262332687,76.06803510580589,75.92632425184902,75.81251735335458,75.67883295544083,75.58738378135189,75.41089555894655,75.29906571813243,75.29320370999365,75.22985531356318,75.21066155053484,75.11206473045131,74.99144294843038,74.97506052694868,74.82728308096875,74.72708073630481,74.72667494999288,74.6930690877016,74.67288803253547,74.57782462709349
TRAIN_2013,124,264.0,345.0,356.0,350.5,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,83.28672067150309,83.23109883421276,83.08344123267045,82.89047425064581,82.88526254315752,82.7337157838297,82.53531951284548,82.50300576556788,82.48484439865437,82.42572587173976,82.37003293697788,82.17327732350947,82.08817874564781,81.98610465686565,81.85751748235418,81.73680804302361,81.63000493578737,81.57168763926394,81.45725416668115,81.33448718182939,81.29897064444624,81.10107368681658,80.93254646336045,80.73359714338623,80.54902865411546,80.4580721329513,80.33713917973313,80.18768969307227,80.08025091701037,80.00394139017362,79.90759017410527,79.87472225536933,79.84732344445139,79.6497594705704,79.63153563240037,79.6068418961788,79.5985462200787,79.47620982985062,79.39674954897043,79.22686492348471,79.19128502165955,79.08808536135199,78.90029704209637,78.80299742573423,78.64547224259408,78.49382242994422,78.3089326918566,78.2761325973723,78.12464700823791,78.00060985842896,77.94652147602739,77.85417385378535,77.71393413907593,77.61788184880982,77.51124291468604,77.31966237645025,77.22683056376816,77.17998064811397,77.11719048174153,76.98418836646914,76.86672256279465,76.8430638997788,76.75609333365527,76.67661606692918,76.64972570704828,76.57252270683526,76.38854661417238,76.25786539828155,76.10049720602466,75.92976869502841,75.91402924351777,75.88107015637968,75.79899885800074,75.70513298914726,75.59431825509934,75.5853003023143,75.446385237751,75.41914255537218,75.31233159677217,75.28656514568476,75.14685116595778,75.0493748708832,74.98027489872928,74.84636255302482,74.79699602779141,74.71761132877586,74.53642896139608,74.4483236617445,74.2991411508623
